Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
168;1.2225900000012189;19986.541671690688;0.8625316906877059;BUY;HOLD;BUY;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
169;-1.630089999998745;19984.91158169069;0.8625316906877059;BUY;HOLD;BUY;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
170;0.32603999999992084;19985.23762169069;0.8625316906877059;BUY;HOLD;BUY;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
171;-0.6520400000008522;19984.585581690688;0.8625316906877059;BUY;HOLD;BUY;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
172;-0.652139999998326;19983.93344169069;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
173;0.24460999999791966;19984.178051690687;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
174;-1.8747299999995448;19982.303321690688;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
175;0.08148999999684747;19982.384811690685;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
176;0.24455000000307336;19982.629361690688;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
177;-0.08150999999998021;19982.547851690688;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
178;0.6520700000000943;19983.199921690688;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
179;-1.7932399999990594;19981.40668169069;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
180;0.8151099999959115;19982.221791690685;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
181;1.1410800000012387;19983.362871690686;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
182;0.24455000000307336;19983.60742169069;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
183;2.200729999996838;19985.808151690686;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
184;-3.0972899999978836;19982.710861690688;0.8625316906877059;BUY;HOLD;BUY;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
185;-0.3261000000020431;19982.384761690686;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
186;0.2445000000006985;19982.629261690687;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
187;1.9561200000025565;19984.58538169069;0.8625316906877059;HOLD;BUY;HOLD;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
188;0.40767999999661697;19984.993061690686;0.8625316906877059;BUY;HOLD;BUY;HOLD;SELL;8151.0;0.0;8150.0;0.0;0.0
