Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
149;-104.16489999999612;20014.525479632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
150;56.19129999999495;20070.716779632803;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
151;-137.25779999999577;19933.458979632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
152;79.51180000000022;20012.970779632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
153;27.096199999999953;20040.066979632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
154;-55.7471000000005;19984.319879632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
155;-95.28089999999793;19889.03897963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
156;1.5546999999969557;19890.593679632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
157;-90.83890000000247;19799.754779632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
158;29.76140000000305;19829.516179632807;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
159;-64.40900000000329;19765.107179632803;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
160;-45.7525999999998;19719.354579632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
161;99.50080000000526;19818.85537963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
162;-23.32050000000163;19795.534879632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
163;128.8179999999993;19924.352879632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
164;218.10220000000118;20142.455079632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
165;19.544799999999668;20161.999879632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
166;329.59639999999854;20491.596279632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
167;67.29629999999815;20558.892579632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
168;-50.860899999996036;20508.031679632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
169;-95.7251000000033;20412.306579632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
170;-175.45899999999892;20236.847579632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
171;44.6420999999973;20281.489679632803;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
172;73.73720000000321;20355.226879632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
173;41.53269999999975;20396.759579632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
174;22.209999999999127;20418.969579632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
175;-69.51729999999952;20349.452279632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
176;-17.545900000000984;20331.906379632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
177;-77.06869999999981;20254.837679632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
178;-78.40129999999772;20176.436379632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
179;104.83120000000054;20281.267579632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
180;-140.3672000000006;20140.900379632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
181;91.06099999999788;20231.961379632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
182;-121.71080000000075;20110.250579632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
